GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Barghest Minion 1,Hero 1,Barghest Minion 3,Barghest Minion 2,Hero 3,Hero 2,Hero 4,Goblin Minion 3,Goblin Minion 4,Goblin Minion 1,Goblin Minion 2,Goblin Master,Barghest Master
-1552751862,Descent2e,2,ROUND_OVER,63,13,5,7,"(10,5)","(1,16)","(8,2)","(9,4)","(2,15)","(2,16)","(1,15)","(6,16)","(2,3)","(3,9)","(4,12)","(4,15)","(7,3)"
-1552751862,Descent2e,3,ROUND_OVER,90,13,5,7,"(10,5)","(1,16)","(8,2)","(9,4)","(2,15)","(2,16)","(1,15)","(6,16)","(2,3)","(3,9)","(4,12)","(4,15)","(7,3)"
-1552751862,Descent2e,4,GAME_OVER,91,0,5,7,"(10,5)","(1,16)","(8,2)","(9,4)","(2,15)","(2,16)","(1,15)","(6,16)","(2,3)","(3,9)","(4,12)","(4,15)","(7,3)"
411505302,Descent2e,0,ABOUT_TO_START,0,0,5,8,"(9,3)","(2,15)","(10,6)","(7,2)","(1,15)","(2,16)","(1,16)","(2,3)","(5,7)","(2,7)","(5,2)","(2,6)","(8,3)"
411505302,Descent2e,0,ROUND_OVER,24,13,5,8,"(9,3)","(2,15)","(10,6)","(7,2)","(1,15)","(2,16)","(1,16)","(2,7)","(5,7)","(5,14)","(4,6)","(2,6)","(8,3)"
411505302,Descent2e,1,ROUND_OVER,41,13,5,8,"(9,3)","(2,15)","(10,6)","(7,2)","(1,15)","(2,16)","(1,16)","(2,7)","(5,7)","(5,14)","(4,6)","(2,6)","(8,3)"
411505302,Descent2e,2,ROUND_OVER,59,13,5,8,"(9,3)","(2,15)","(10,6)","(7,2)","(1,15)","(2,16)","(1,16)","(2,7)","(5,7)","(5,14)","(4,6)","(2,6)","(8,3)"
411505302,Descent2e,3,ROUND_OVER,78,13,5,8,"(9,3)","(2,15)","(10,6)","(7,2)","(1,15)","(2,16)","(1,16)","(2,7)","(5,7)","(5,14)","(4,6)","(2,6)","(8,3)"
411505302,Descent2e,4,GAME_OVER,79,0,5,8,"(9,3)","(2,15)","(10,6)","(7,2)","(1,15)","(2,16)","(1,16)","(2,7)","(5,7)","(5,14)","(4,6)","(2,6)","(8,3)"
31772146,Descent2e,0,ABOUT_TO_START,0,0,5,9,"(9,4)","(2,15)","(7,2)","(8,3)","(1,15)","(2,16)","(1,16)","(5,2)","(3,2)","(4,5)","(5,3)","(3,3)","(10,3)"
31772146,Descent2e,0,ROUND_OVER,45,12,5,9,"(9,4)","(1,16)","(7,2)","(8,3)","(1,15)","(2,16)","(10,11)","(5,6)","(10,5)","(4,8)","(2,7)","(4,6)","(10,3)"
31772146,Descent2e,1,ROUND_OVER,73,13,5,9,"(9,4)","(1,16)","(7,2)","(8,3)","(1,15)","(2,16)","(10,11)","(5,6)","(8,15)","(4,8)","(2,7)","(4,6)","(10,3)"
31772146,Descent2e,2,ROUND_OVER,98,12,5,9,"(9,4)","(1,16)","(7,2)","(8,3)","(1,15)","(2,16)","(10,14)","(6,14)","(10,5)","(4,8)","(2,7)","(4,6)","(10,3)"
31772146,Descent2e,3,ROUND_OVER,122,13,5,9,"(9,4)","(1,16)","(7,2)","(8,3)","(1,15)","(2,16)","(10,14)","(6,14)","(10,5)","(3,12)","(2,7)","(4,6)","(10,3)"
31772146,Descent2e,4,ROUND_OVER,143,13,5,9,"(9,4)","(1,16)","(7,2)","(8,3)","(1,15)","(2,16)","(5,11)","(6,14)","(6,4)","(3,12)","(2,7)","(4,6)","(10,3)"
31772146,Descent2e,5,ROUND_OVER,160,13,5,9,"(9,4)","(1,16)","(7,2)","(8,3)","(1,15)","(2,16)","(3,14)","(6,14)","(6,4)","(3,12)","(2,7)","(4,6)","(10,3)"
31772146,Descent2e,6,GAME_OVER,161,0,5,9,"(9,4)","(1,16)","(7,2)","(8,3)","(1,15)","(2,16)","(3,14)","(6,14)","(6,4)","(3,12)","(2,7)","(4,6)","(10,3)"
-1872226856,Descent2e,0,ABOUT_TO_START,0,0,5,10,"(10,6)","(1,16)","(10,4)","(7,4)","(2,16)","(1,15)","(2,15)","(5,3)","(4,2)","(5,7)","(4,3)","(4,7)","(6,4)"
-1872226856,Descent2e,0,ROUND_OVER,47,13,5,10,"(10,6)","(1,16)","(8,7)","(7,4)","(2,16)","(1,15)","(7,9)","(5,7)","(3,7)","(4,11)","(4,8)","(4,7)","(6,4)"
-1872226856,Descent2e,1,ROUND_OVER,70,13,5,10,"(10,6)","(1,16)","(8,7)","(7,4)","(2,16)","(1,15)","(7,9)","(5,7)","(3,7)","(4,14)","(5,13)","(4,7)","(6,4)"
-1872226856,Descent2e,2,ROUND_OVER,93,13,5,10,"(10,6)","(1,16)","(8,7)","(7,4)","(2,16)","(1,15)","(7,9)","(5,7)","(3,7)","(4,14)","(5,13)","(4,7)","(6,4)"
-1872226856,Descent2e,3,ROUND_OVER,108,13,5,10,"(10,6)","(1,16)","(8,7)","(7,4)","(2,16)","(1,15)","(7,9)","(5,7)","(3,7)","(4,14)","(5,13)","(4,7)","(6,4)"
-1872226856,Descent2e,4,ROUND_OVER,131,13,5,10,"(10,6)","(1,16)","(8,7)","(7,4)","(2,16)","(1,15)","(7,9)","(5,7)","(3,7)","(4,14)","(5,13)","(4,7)","(6,4)"
-1872226856,Descent2e,5,GAME_OVER,132,0,5,10,"(10,6)","(1,16)","(8,7)","(7,4)","(2,16)","(1,15)","(7,9)","(5,7)","(3,7)","(4,14)","(5,13)","(4,7)","(6,4)"
217539027,Descent2e,0,ABOUT_TO_START,0,0,5,11,"(7,4)","(2,16)","(9,2)","(10,3)","(1,16)","(2,15)","(1,15)","(3,6)","(3,7)","(4,4)","(4,5)","(5,6)","(9,4)"
217539027,Descent2e,0,ROUND_OVER,32,13,5,11,"(7,4)","(2,16)","(9,2)","(10,3)","(5,15)","(4,17)","(1,15)","(3,6)","(3,7)","(3,9)","(4,7)","(5,6)","(9,4)"
217539027,Descent2e,1,ROUND_OVER,68,13,5,11,"(7,4)","(2,16)","(9,3)","(10,3)","(6,15)","(4,17)","(3,14)","(3,6)","(3,7)","(6,14)","(4,7)","(5,6)","(9,4)"
217539027,Descent2e,2,ROUND_OVER,88,13,5,11,"(7,4)","(2,16)","(5,4)","(10,3)","(6,15)","(4,17)","(3,14)","(3,6)","(3,7)","(6,14)","(4,7)","(5,6)","(9,4)"
217539027,Descent2e,3,ROUND_OVER,101,13,5,11,"(7,4)","(2,16)","(5,4)","(10,3)","(6,15)","(4,17)","(3,14)","(3,6)","(3,7)","(6,14)","(4,7)","(5,6)","(9,4)"
217539027,Descent2e,4,ROUND_OVER,124,13,5,11,"(7,4)","(2,16)","(5,4)","(10,3)","(8,17)","(4,17)","(3,14)","(3,6)","(3,7)","(6,14)","(4,7)","(5,6)","(9,4)"
217539027,Descent2e,5,GAME_OVER,125,0,5,11,"(7,4)","(2,16)","(5,4)","(10,3)","(8,17)","(4,17)","(3,14)","(3,6)","(3,7)","(6,14)","(4,7)","(5,6)","(9,4)"
260692750,Descent2e,0,ABOUT_TO_START,0,0,5,12,"(9,6)","(1,15)","(6,3)","(9,2)","(2,16)","(1,16)","(2,15)","(3,4)","(3,7)","(4,3)","(3,3)","(4,2)","(7,2)"
260692750,Descent2e,0,ROUND_OVER,47,12,5,12,"(9,6)","(1,15)","(10,3)","(9,2)","(2,16)","(1,16)","(4,7)","(3,7)","(10,7)","(4,11)","(2,7)","(2,6)","(7,2)"
260692750,Descent2e,1,ROUND_OVER,76,12,5,12,"(9,6)","(1,15)","(10,3)","(9,5)","(2,16)","(1,16)","(4,7)","(7,16)","(10,7)","(3,16)","(4,10)","(2,6)","(7,2)"
260692750,Descent2e,2,ROUND_OVER,97,13,5,12,"(9,6)","(1,15)","(10,3)","(9,5)","(2,16)","(1,16)","(4,7)","(7,16)","(8,11)","(3,16)","(4,10)","(2,6)","(7,2)"
260692750,Descent2e,3,ROUND_OVER,121,13,5,12,"(9,6)","(1,15)","(10,3)","(9,5)","(2,16)","(1,16)","(4,7)","(7,16)","(7,15)","(3,16)","(4,10)","(2,6)","(7,2)"
260692750,Descent2e,4,ROUND_OVER,158,13,5,12,"(9,6)","(1,15)","(7,4)","(9,5)","(2,16)","(1,16)","(4,7)","(7,16)","(7,15)","(3,16)","(4,10)","(2,6)","(7,2)"
260692750,Descent2e,5,GAME_OVER,159,0,5,12,"(9,6)","(1,15)","(7,4)","(9,5)","(2,16)","(1,16)","(4,7)","(7,16)","(7,15)","(3,16)","(4,10)","(2,6)","(7,2)"
-665195121,Descent2e,0,ABOUT_TO_START,0,0,5,13,"(9,2)","(1,16)","(9,6)","(8,3)","(2,15)","(1,15)","(2,16)","(5,5)","(2,3)","(4,5)","(2,4)","(2,6)","(7,4)"
-665195121,Descent2e,0,ROUND_OVER,43,13,5,13,"(5,3)","(1,16)","(9,6)","(8,3)","(2,15)","(1,15)","(6,16)","(7,14)","(4,6)","(5,8)","(4,13)","(4,9)","(7,4)"
-665195121,Descent2e,1,ROUND_OVER,82,12,5,13,"(5,3)","(1,16)","(9,6)","(8,3)","(5,13)","(1,15)","(5,16)","(4,6)","(10,4)","(5,14)","(7,14)","(4,14)","(7,4)"
-665195121,Descent2e,2,ROUND_OVER,102,13,5,13,"(5,3)","(1,16)","(9,6)","(8,3)","(5,13)","(1,15)","(7,16)","(4,6)","(6,5)","(5,14)","(7,14)","(4,14)","(7,4)"
-665195121,Descent2e,3,ROUND_OVER,119,13,5,13,"(5,3)","(1,16)","(9,6)","(8,3)","(4,15)","(1,15)","(7,16)","(4,6)","(6,5)","(5,14)","(7,14)","(4,14)","(7,4)"
-665195121,Descent2e,4,ROUND_OVER,144,13,5,13,"(5,3)","(1,16)","(9,6)","(8,3)","(4,15)","(1,15)","(5,15)","(4,6)","(6,5)","(5,14)","(7,14)","(4,14)","(7,4)"
-665195121,Descent2e,5,GAME_OVER,145,0,5,13,"(5,3)","(1,16)","(9,6)","(8,3)","(4,15)","(1,15)","(5,15)","(4,6)","(6,5)","(5,14)","(7,14)","(4,14)","(7,4)"
-295396702,Descent2e,0,ABOUT_TO_START,0,0,5,14,"(9,5)","(2,16)","(8,3)","(10,4)","(2,15)","(1,16)","(1,15)","(4,4)","(4,6)","(3,3)","(5,2)","(3,2)","(6,2)"
-295396702,Descent2e,0,ROUND_OVER,36,13,5,14,"(9,5)","(7,15)","(8,3)","(10,4)","(2,15)","(1,16)","(4,16)","(5,7)","(4,6)","(3,7)","(5,6)","(9,11)","(6,2)"
-295396702,Descent2e,1,ROUND_OVER,67,13,5,14,"(9,5)","(2,16)","(8,3)","(10,4)","(1,15)","(1,16)","(4,16)","(5,7)","(4,6)","(3,7)","(5,6)","(6,16)","(6,2)"
-295396702,Descent2e,2,ROUND_OVER,83,13,5,14,"(9,5)","(2,16)","(8,3)","(10,4)","(1,15)","(1,16)","(4,16)","(5,7)","(4,6)","(3,7)","(5,6)","(6,16)","(6,2)"
-295396702,Descent2e,3,ROUND_OVER,99,13,5,14,"(9,5)","(2,16)","(8,3)","(10,4)","(1,15)","(1,16)","(4,16)","(5,7)","(4,6)","(3,7)","(5,6)","(6,16)","(6,2)"
-295396702,Descent2e,4,ROUND_OVER,129,13,5,14,"(9,5)","(2,16)","(9,7)","(10,4)","(1,15)","(1,16)","(5,14)","(5,7)","(4,6)","(3,7)","(5,6)","(6,16)","(6,2)"
-295396702,Descent2e,5,GAME_OVER,130,0,5,14,"(9,5)","(2,16)","(9,7)","(10,4)","(1,15)","(1,16)","(5,14)","(5,7)","(4,6)","(3,7)","(5,6)","(6,16)","(6,2)"
-2048788391,Descent2e,0,ABOUT_TO_START,0,0,5,15,"(8,6)","(2,15)","(11,5)","(10,6)","(2,16)","(1,15)","(1,16)","(2,5)","(4,7)","(3,2)","(4,4)","(3,3)","(7,2)"
-2048788391,Descent2e,0,ROUND_OVER,27,13,5,15,"(8,6)","(2,15)","(11,5)","(10,6)","(2,16)","(1,15)","(1,16)","(2,5)","(4,7)","(5,6)","(5,7)","(4,8)","(7,2)"
-2048788391,Descent2e,1,ROUND_OVER,76,13,5,15,"(8,6)","(3,17)","(9,4)","(10,6)","(3,15)","(1,16)","(5,15)","(2,5)","(4,7)","(5,6)","(5,7)","(4,8)","(7,2)"
-2048788391,Descent2e,2,ROUND_OVER,116,13,5,15,"(8,6)","(2,15)","(9,4)","(10,6)","(1,16)","(1,15)","(5,15)","(2,5)","(4,7)","(5,6)","(5,7)","(6,17)","(7,2)"
-2048788391,Descent2e,3,ROUND_OVER,132,13,5,15,"(8,6)","(2,15)","(9,4)","(10,6)","(1,16)","(1,15)","(5,15)","(2,5)","(4,7)","(5,6)","(5,7)","(4,14)","(7,2)"
-2048788391,Descent2e,4,ROUND_OVER,160,13,5,15,"(8,6)","(2,15)","(9,4)","(10,6)","(1,16)","(1,15)","(5,15)","(2,5)","(4,7)","(5,6)","(5,7)","(4,14)","(7,2)"
-2048788391,Descent2e,5,ROUND_OVER,189,13,5,15,"(8,6)","(2,15)","(6,3)","(10,6)","(1,16)","(1,15)","(5,13)","(2,5)","(4,7)","(5,6)","(5,7)","(4,14)","(7,2)"
-2048788391,Descent2e,6,GAME_OVER,190,0,5,15,"(8,6)","(2,15)","(6,3)","(10,6)","(1,16)","(1,15)","(5,13)","(2,5)","(4,7)","(5,6)","(5,7)","(4,14)","(7,2)"
-1330620512,Descent2e,0,ABOUT_TO_START,0,0,5,16,"(11,6)","(1,16)","(7,2)","(9,5)","(1,15)","(2,15)","(2,16)","(2,6)","(5,6)","(3,4)","(5,4)","(5,5)","(8,3)"
-1330620512,Descent2e,0,ROUND_OVER,24,13,5,16,"(11,6)","(1,16)","(7,2)","(9,5)","(1,15)","(2,15)","(2,16)","(2,6)","(5,6)","(3,9)","(5,4)","(5,5)","(8,3)"
-1330620512,Descent2e,1,ROUND_OVER,63,13,5,16,"(11,6)","(1,16)","(7,2)","(9,5)","(1,15)","(2,15)","(5,17)","(2,6)","(5,6)","(3,9)","(4,7)","(4,9)","(8,3)"
-1330620512,Descent2e,2,ROUND_OVER,90,13,5,16,"(11,6)","(1,16)","(7,2)","(9,5)","(1,15)","(2,16)","(5,17)","(2,6)","(5,6)","(5,14)","(4,7)","(4,9)","(8,3)"
-1330620512,Descent2e,3,ROUND_OVER,107,13,5,16,"(11,6)","(1,16)","(7,2)","(9,5)","(1,15)","(2,16)","(5,17)","(2,6)","(5,6)","(5,14)","(4,7)","(4,14)","(8,3)"
-1330620512,Descent2e,4,ROUND_OVER,130,13,5,16,"(11,6)","(1,16)","(7,2)","(9,5)","(3,14)","(2,16)","(5,17)","(2,6)","(5,6)","(5,14)","(3,11)","(4,14)","(8,3)"
-1330620512,Descent2e,5,ROUND_OVER,168,13,5,16,"(11,6)","(1,16)","(4,6)","(8,8)","(3,14)","(2,16)","(8,15)","(2,6)","(5,6)","(5,14)","(3,11)","(4,14)","(8,3)"
-1330620512,Descent2e,6,GAME_OVER,170,0,5,16,"(11,6)","(1,16)","(4,6)","(8,8)","(3,14)","(2,16)","(8,15)","(2,6)","(5,6)","(5,14)","(3,11)","(4,14)","(8,3)"
-503642943,Descent2e,0,ABOUT_TO_START,0,0,5,17,"(6,4)","(2,15)","(9,4)","(10,3)","(1,15)","(2,16)","(1,16)","(2,5)","(3,7)","(3,4)","(3,5)","(5,5)","(8,6)"
-503642943,Descent2e,0,ROUND_OVER,42,13,5,17,"(4,3)","(3,16)","(9,4)","(10,3)","(1,15)","(6,17)","(3,14)","(2,5)","(3,7)","(5,7)","(3,5)","(4,8)","(8,6)"
-503642943,Descent2e,1,ROUND_OVER,89,13,5,17,"(4,3)","(2,16)","(9,5)","(10,3)","(1,15)","(3,16)","(3,14)","(2,5)","(3,7)","(5,7)","(3,5)","(4,8)","(6,3)"
-503642943,Descent2e,2,ROUND_OVER,125,13,5,17,"(3,2)","(6,17)","(9,5)","(10,3)","(1,15)","(5,15)","(3,14)","(2,5)","(3,7)","(5,7)","(3,5)","(4,8)","(6,3)"
-503642943,Descent2e,3,ROUND_OVER,155,13,5,17,"(3,2)","(6,17)","(9,5)","(9,4)","(1,15)","(4,16)","(3,14)","(2,5)","(3,7)","(5,7)","(4,10)","(4,8)","(6,3)"
-503642943,Descent2e,4,ROUND_OVER,188,13,5,17,"(3,2)","(2,15)","(9,5)","(9,4)","(1,15)","(4,16)","(3,14)","(2,5)","(3,7)","(5,7)","(4,13)","(3,17)","(6,3)"
-503642943,Descent2e,5,ROUND_OVER,205,13,5,17,"(3,2)","(2,15)","(9,5)","(9,4)","(1,15)","(4,16)","(3,14)","(2,5)","(3,7)","(5,7)","(4,13)","(3,17)","(6,3)"
-503642943,Descent2e,6,ROUND_OVER,219,13,5,17,"(3,2)","(2,15)","(9,5)","(9,4)","(1,15)","(4,16)","(3,14)","(2,5)","(3,7)","(5,7)","(4,13)","(3,17)","(6,3)"
-503642943,Descent2e,7,ROUND_OVER,252,12,5,17,"(3,2)","(2,15)","(8,8)","(9,4)","(1,15)","(4,16)","(3,14)","(3,7)","(9,2)","(5,7)","(2,5)","(3,17)","(6,3)"
-503642943,Descent2e,8,GAME_OVER,253,0,5,17,"(3,2)","(2,15)","(8,8)","(9,4)","(1,15)","(4,16)","(3,14)","(3,7)","(9,2)","(5,7)","(2,5)","(3,17)","(6,3)"
2038494905,Descent2e,0,ABOUT_TO_START,0,0,5,18,"(6,5)","(1,15)","(10,4)","(11,5)","(2,15)","(2,16)","(1,16)","(3,6)","(3,5)","(2,3)","(3,7)","(4,7)","(9,3)"
2038494905,Descent2e,0,ROUND_OVER,29,13,5,18,"(6,5)","(1,15)","(10,4)","(11,5)","(4,16)","(2,16)","(1,16)","(3,6)","(6,14)","(5,5)","(3,7)","(4,7)","(9,3)"
2038494905,Descent2e,1,ROUND_OVER,54,13,5,18,"(5,2)","(1,15)","(10,4)","(11,5)","(4,16)","(2,16)","(4,11)","(3,6)","(6,14)","(5,5)","(3,7)","(4,7)","(9,3)"
2038494905,Descent2e,2,ROUND_OVER,71,13,5,18,"(5,2)","(1,15)","(10,4)","(11,5)","(4,16)","(2,16)","(4,11)","(3,6)","(6,14)","(5,8)","(3,7)","(4,7)","(9,3)"
2038494905,Descent2e,3,ROUND_OVER,88,13,5,18,"(5,2)","(1,15)","(8,3)","(11,5)","(4,16)","(2,16)","(4,11)","(3,6)","(6,14)","(5,8)","(3,7)","(4,7)","(9,3)"
2038494905,Descent2e,4,GAME_OVER,89,0,5,18,"(5,2)","(1,15)","(8,3)","(11,5)","(4,16)","(2,16)","(4,11)","(3,6)","(6,14)","(5,8)","(3,7)","(4,7)","(9,3)"
