GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Barghest Minion 1,Hero 1,Barghest Minion 3,Barghest Minion 2,Hero 3,Hero 2,Hero 4,Goblin Minion 3,Goblin Minion 4,Goblin Minion 1,Goblin Minion 2,Goblin Master,Barghest Master
-611313646,Descent2e,3,ROUND_OVER,65,10,4,3,"(8,6)","(1,16)",,"(9,6)","(9,14)","(2,16)",,"(6,16)",,"(5,6)","(5,7)","(3,8)","(8,2)"
-611313646,Descent2e,4,ROUND_OVER,84,10,4,3,"(8,6)","(1,16)",,"(9,6)","(9,12)","(2,16)",,"(6,16)",,"(5,6)","(5,7)","(3,8)","(8,2)"
-611313646,Descent2e,5,GAME_OVER,85,0,4,3,"(8,6)","(1,16)",,"(9,6)","(9,12)","(2,16)",,"(6,16)",,"(5,6)","(5,7)","(3,8)","(8,2)"
1731327576,Descent2e,0,ABOUT_TO_START,0,0,4,4,"(8,2)","(1,15)",,"(8,6)","(2,16)","(2,15)",,"(5,5)",,"(3,3)","(2,3)","(4,6)","(10,4)"
1731327576,Descent2e,0,ROUND_OVER,39,10,4,4,"(8,2)","(1,15)",,"(9,3)","(9,13)","(4,11)",,"(5,5)",,"(3,8)","(4,7)","(4,6)","(10,4)"
1731327576,Descent2e,1,ROUND_OVER,65,10,4,4,"(8,2)","(1,15)",,"(9,3)","(9,13)","(7,16)",,"(4,10)",,"(3,8)","(4,11)","(4,6)","(10,4)"
1731327576,Descent2e,2,ROUND_OVER,93,10,4,4,"(8,2)","(1,15)",,"(9,3)","(9,13)","(8,16)",,"(4,10)",,"(3,8)","(4,16)","(4,6)","(10,4)"
1731327576,Descent2e,3,ROUND_OVER,104,10,4,4,"(8,2)","(1,15)",,"(9,3)","(9,13)","(8,16)",,"(4,10)",,"(3,8)","(4,16)","(4,6)","(10,4)"
1731327576,Descent2e,4,ROUND_OVER,119,10,4,4,"(8,2)","(1,15)",,"(9,3)","(8,12)","(8,16)",,"(3,14)",,"(3,8)","(4,16)","(4,6)","(10,4)"
1731327576,Descent2e,5,ROUND_OVER,140,10,4,4,"(8,2)","(1,15)",,"(9,3)","(8,14)","(8,16)",,"(3,14)",,"(3,8)","(4,16)","(4,6)","(10,4)"
1731327576,Descent2e,6,GAME_OVER,141,0,4,4,"(8,2)","(1,15)",,"(9,3)","(8,14)","(8,16)",,"(3,14)",,"(3,8)","(4,16)","(4,6)","(10,4)"
-1030049306,Descent2e,0,ABOUT_TO_START,0,0,4,5,"(7,4)","(1,16)",,"(9,3)","(2,15)","(1,15)",,"(3,3)",,"(4,4)","(3,4)","(2,5)","(11,5)"
-1030049306,Descent2e,0,ROUND_OVER,25,10,4,5,"(5,2)","(1,16)",,"(9,3)","(3,8)","(1,15)",,"(3,3)",,"(4,4)","(3,4)","(4,14)","(11,5)"
-1030049306,Descent2e,1,ROUND_OVER,36,10,4,5,"(5,2)","(1,16)",,"(9,3)","(3,8)","(1,15)",,"(3,3)",,"(4,4)","(3,4)","(4,14)","(11,5)"
-1030049306,Descent2e,2,ROUND_OVER,54,10,4,5,"(5,2)","(1,16)",,"(9,3)","(5,7)","(1,15)",,"(3,8)",,"(4,4)","(3,4)","(4,14)","(11,5)"
-1030049306,Descent2e,3,ROUND_OVER,86,10,4,5,"(5,2)","(1,16)",,"(9,3)","(5,3)","(1,15)",,"(3,8)",,"(4,4)","(3,4)","(4,14)","(11,5)"
-1030049306,Descent2e,4,GAME_OVER,87,0,4,5,"(5,2)","(1,16)",,"(9,3)","(5,3)","(1,15)",,"(3,8)",,"(4,4)","(3,4)","(4,14)","(11,5)"
-332434317,Descent2e,0,ABOUT_TO_START,0,0,4,6,"(9,4)","(2,15)",,"(7,3)","(2,16)","(1,15)",,"(2,2)",,"(3,6)","(5,7)","(3,5)","(6,3)"
-332434317,Descent2e,0,ROUND_OVER,19,10,4,6,"(9,4)","(3,16)",,"(7,3)","(2,16)","(1,15)",,"(2,7)",,"(6,15)","(5,7)","(4,7)","(6,3)"
-332434317,Descent2e,1,ROUND_OVER,43,10,4,6,"(9,4)","(3,16)",,"(7,3)","(4,12)","(1,15)",,"(2,7)",,"(6,15)","(5,7)","(4,7)","(6,3)"
-332434317,Descent2e,2,ROUND_OVER,58,10,4,6,"(9,4)","(3,16)",,"(7,3)","(4,12)","(1,15)",,"(2,7)",,"(6,15)","(5,7)","(4,7)","(6,3)"
-332434317,Descent2e,3,ROUND_OVER,78,9,4,6,"(9,4)","(3,16)",,"(7,3)","(4,12)","(1,15)",,"(8,3)",,"(5,7)","(5,16)","(5,11)","(6,3)"
-332434317,Descent2e,4,GAME_OVER,92,3,4,6,"(9,4)","(3,16)",,"(7,3)","(4,13)","(1,15)",,"(8,3)",,"(5,7)","(5,16)","(5,11)","(6,3)"
204336152,Descent2e,0,ABOUT_TO_START,0,0,4,7,"(11,5)","(2,15)",,"(10,6)","(2,16)","(1,16)",,"(3,5)",,"(4,7)","(2,2)","(3,3)","(7,3)"
204336152,Descent2e,0,ROUND_OVER,24,10,4,7,"(11,5)","(2,15)",,"(10,6)","(4,17)","(1,16)",,"(3,14)",,"(4,9)","(2,7)","(4,12)","(7,3)"
204336152,Descent2e,1,ROUND_OVER,37,10,4,7,"(11,5)","(2,15)",,"(10,6)","(4,17)","(1,16)",,"(3,14)",,"(4,9)","(2,7)","(4,12)","(7,3)"
204336152,Descent2e,2,ROUND_OVER,49,10,4,7,"(11,5)","(2,15)",,"(10,6)","(4,17)","(1,16)",,"(3,14)",,"(4,9)","(2,7)","(5,14)","(7,3)"
204336152,Descent2e,3,ROUND_OVER,70,10,4,7,"(11,5)","(2,15)",,"(10,6)","(4,14)","(1,16)",,"(3,14)",,"(4,9)","(2,7)","(5,14)","(7,3)"
204336152,Descent2e,4,GAME_OVER,71,0,4,7,"(11,5)","(2,15)",,"(10,6)","(4,14)","(1,16)",,"(3,14)",,"(4,9)","(2,7)","(5,14)","(7,3)"
114044284,Descent2e,0,ABOUT_TO_START,0,0,4,8,"(7,2)","(1,16)",,"(11,5)","(1,15)","(2,16)",,"(5,7)",,"(3,6)","(5,5)","(3,3)","(8,3)"
114044284,Descent2e,0,ROUND_OVER,18,10,4,8,"(7,2)","(1,16)",,"(9,4)","(1,15)","(2,16)",,"(5,10)",,"(3,6)","(5,5)","(5,11)","(8,3)"
114044284,Descent2e,1,ROUND_OVER,49,10,4,8,"(7,2)","(1,16)",,"(9,4)","(1,15)","(2,16)",,"(5,10)",,"(3,6)","(5,14)","(2,15)","(8,3)"
114044284,Descent2e,2,ROUND_OVER,67,10,4,8,"(7,2)","(1,16)",,"(9,4)","(1,15)","(2,16)",,"(5,10)",,"(3,6)","(5,14)","(5,17)","(8,3)"
114044284,Descent2e,3,ROUND_OVER,84,10,4,8,"(7,2)","(1,16)",,"(9,4)","(2,15)","(2,16)",,"(5,10)",,"(3,6)","(5,14)","(5,17)","(8,3)"
114044284,Descent2e,4,ROUND_OVER,106,10,4,8,"(7,2)","(1,16)",,"(9,4)","(4,17)","(2,16)",,"(5,10)",,"(3,6)","(5,14)","(5,17)","(8,3)"
114044284,Descent2e,5,GAME_OVER,107,0,4,8,"(7,2)","(1,16)",,"(9,4)","(4,17)","(2,16)",,"(5,10)",,"(3,6)","(5,14)","(5,17)","(8,3)"
1126255906,Descent2e,0,ABOUT_TO_START,0,0,4,9,"(10,4)","(2,15)",,"(6,4)","(1,15)","(1,16)",,"(4,7)",,"(3,5)","(3,4)","(2,6)","(8,6)"
1126255906,Descent2e,0,ROUND_OVER,19,10,4,9,"(9,3)","(2,15)",,"(6,4)","(1,15)","(1,16)",,"(4,7)",,"(5,9)","(3,9)","(2,6)","(9,7)"
1126255906,Descent2e,1,ROUND_OVER,46,10,4,9,"(9,3)","(3,17)",,"(6,4)","(1,15)","(1,16)",,"(4,7)",,"(3,12)","(3,9)","(6,14)","(9,7)"
1126255906,Descent2e,2,ROUND_OVER,66,10,4,9,"(9,3)","(3,17)",,"(6,4)","(3,16)","(1,16)",,"(4,7)",,"(3,12)","(3,9)","(6,14)","(9,7)"
1126255906,Descent2e,3,ROUND_OVER,90,10,4,9,"(9,3)","(3,17)",,"(6,4)","(7,14)","(1,16)",,"(4,7)",,"(3,12)","(4,13)","(6,14)","(10,4)"
1126255906,Descent2e,4,ROUND_OVER,114,10,4,9,"(9,3)","(3,13)",,"(6,4)","(5,16)","(1,16)",,"(4,7)",,"(3,12)","(4,13)","(6,14)","(10,4)"
1126255906,Descent2e,5,GAME_OVER,115,0,4,9,"(9,3)","(3,13)",,"(6,4)","(5,16)","(1,16)",,"(4,7)",,"(3,12)","(4,13)","(6,14)","(10,4)"
-407615820,Descent2e,0,ABOUT_TO_START,0,0,4,10,"(10,4)","(1,15)",,"(11,6)","(2,15)","(1,16)",,"(3,4)",,"(4,5)","(5,4)","(3,7)","(6,4)"
-407615820,Descent2e,0,ROUND_OVER,27,10,4,10,"(10,4)","(1,15)",,"(11,5)","(3,14)","(1,16)",,"(4,8)",,"(4,5)","(3,8)","(2,16)","(3,2)"
-407615820,Descent2e,1,ROUND_OVER,44,10,4,10,"(10,4)","(3,14)",,"(11,5)","(3,14)","(1,16)",,"(4,8)",,"(4,5)","(3,8)","(3,16)","(3,2)"
-407615820,Descent2e,2,ROUND_OVER,59,10,4,10,"(10,4)","(2,15)",,"(11,5)","(3,14)","(1,16)",,"(4,8)",,"(4,5)","(3,12)","(3,16)","(3,2)"
-407615820,Descent2e,3,ROUND_OVER,81,10,4,10,"(10,4)","(2,15)",,"(11,5)","(3,14)","(1,16)",,"(4,8)",,"(4,5)","(5,14)","(3,16)","(3,2)"
-407615820,Descent2e,4,ROUND_OVER,103,10,4,10,"(10,4)","(2,15)",,"(11,5)","(3,13)","(1,16)",,"(4,8)",,"(4,5)","(5,14)","(3,16)","(3,2)"
-407615820,Descent2e,5,GAME_OVER,104,0,4,10,"(10,4)","(2,15)",,"(11,5)","(3,13)","(1,16)",,"(4,8)",,"(4,5)","(5,14)","(3,16)","(3,2)"
270862216,Descent2e,0,ABOUT_TO_START,0,0,4,11,"(10,5)","(2,16)",,"(11,5)","(1,16)","(2,15)",,"(2,6)",,"(2,4)","(4,2)","(2,3)","(7,2)"
270862216,Descent2e,0,ROUND_OVER,16,10,4,11,"(10,5)","(2,16)",,"(11,5)","(1,16)","(2,15)",,"(2,6)",,"(3,9)","(5,6)","(4,8)","(7,2)"
270862216,Descent2e,1,ROUND_OVER,39,10,4,11,"(10,5)","(2,16)",,"(11,5)","(1,16)","(1,15)",,"(2,6)",,"(3,9)","(5,6)","(5,17)","(7,2)"
270862216,Descent2e,2,ROUND_OVER,55,10,4,11,"(10,5)","(2,16)",,"(11,5)","(2,15)","(1,15)",,"(2,6)",,"(3,9)","(5,6)","(5,17)","(7,2)"
270862216,Descent2e,3,ROUND_OVER,70,10,4,11,"(10,5)","(2,16)",,"(11,5)","(2,15)","(1,16)",,"(2,6)",,"(3,9)","(5,6)","(5,17)","(7,2)"
270862216,Descent2e,4,ROUND_OVER,89,10,4,11,"(10,5)","(2,16)",,"(11,5)","(4,16)","(1,16)",,"(2,6)",,"(3,9)","(5,6)","(5,17)","(7,2)"
270862216,Descent2e,5,GAME_OVER,90,0,4,11,"(10,5)","(2,16)",,"(11,5)","(4,16)","(1,16)",,"(2,6)",,"(3,9)","(5,6)","(5,17)","(7,2)"
-1291781659,Descent2e,0,ABOUT_TO_START,0,0,4,12,"(9,5)","(1,16)",,"(9,2)","(2,15)","(1,15)",,"(3,5)",,"(2,3)","(2,7)","(3,2)","(8,2)"
-1291781659,Descent2e,0,ROUND_OVER,25,10,4,12,"(9,5)","(1,16)",,"(9,2)","(2,15)","(1,15)",,"(4,8)",,"(5,11)","(2,7)","(4,10)","(8,2)"
-1291781659,Descent2e,1,ROUND_OVER,40,10,4,12,"(9,5)","(1,16)",,"(9,2)","(2,15)","(1,15)",,"(4,8)",,"(5,11)","(2,7)","(5,14)","(8,2)"
-1291781659,Descent2e,2,ROUND_OVER,57,10,4,12,"(9,5)","(1,16)",,"(9,2)","(7,15)","(1,15)",,"(4,8)",,"(5,11)","(2,7)","(5,14)","(8,2)"
-1291781659,Descent2e,3,ROUND_OVER,76,10,4,12,"(9,5)","(1,16)",,"(9,2)","(7,15)","(1,15)",,"(4,8)",,"(5,11)","(2,7)","(5,14)","(8,2)"
-1291781659,Descent2e,4,ROUND_OVER,96,10,4,12,"(9,5)","(1,16)",,"(9,2)","(10,14)","(1,15)",,"(4,8)",,"(5,11)","(2,7)","(5,14)","(8,2)"
-1291781659,Descent2e,5,GAME_OVER,97,0,4,12,"(9,5)","(1,16)",,"(9,2)","(10,14)","(1,15)",,"(4,8)",,"(5,11)","(2,7)","(5,14)","(8,2)"
-1474588018,Descent2e,0,ABOUT_TO_START,0,0,4,13,"(8,2)","(1,15)",,"(9,6)","(2,16)","(1,16)",,"(5,6)",,"(5,2)","(4,3)","(3,2)","(9,4)"
-1474588018,Descent2e,0,ROUND_OVER,26,10,4,13,"(8,2)","(1,15)",,"(9,6)","(9,13)","(1,16)",,"(5,6)",,"(3,7)","(4,13)","(2,7)","(9,4)"
-1474588018,Descent2e,1,ROUND_OVER,45,10,4,13,"(8,2)","(1,15)",,"(9,6)","(9,13)","(1,16)",,"(5,6)",,"(3,7)","(3,16)","(5,10)","(9,4)"
-1474588018,Descent2e,2,ROUND_OVER,59,10,4,13,"(8,2)","(1,15)",,"(9,6)","(9,13)","(1,16)",,"(5,6)",,"(3,7)","(3,16)","(5,10)","(9,4)"
-1474588018,Descent2e,3,ROUND_OVER,72,10,4,13,"(8,2)","(1,15)",,"(9,6)","(9,13)","(1,16)",,"(5,6)",,"(3,7)","(3,16)","(5,10)","(9,4)"
-1474588018,Descent2e,4,ROUND_OVER,99,10,4,13,"(3,6)","(1,15)",,"(11,6)","(9,13)","(1,16)",,"(5,6)",,"(3,7)","(3,16)","(5,10)","(9,4)"
-1474588018,Descent2e,5,GAME_OVER,100,0,4,13,"(3,6)","(1,15)",,"(11,6)","(9,13)","(1,16)",,"(5,6)",,"(3,7)","(3,16)","(5,10)","(9,4)"
697030021,Descent2e,0,ABOUT_TO_START,0,0,4,14,"(6,4)","(2,16)",,"(8,3)","(2,15)","(1,16)",,"(3,6)",,"(4,6)","(5,2)","(4,3)","(7,4)"
697030021,Descent2e,0,ROUND_OVER,24,10,4,14,"(6,4)","(2,16)",,"(8,3)","(4,12)","(1,16)",,"(3,6)",,"(4,6)","(5,7)","(2,7)","(9,5)"
697030021,Descent2e,1,ROUND_OVER,50,10,4,14,"(6,4)","(2,16)",,"(8,3)","(4,12)","(1,16)",,"(4,11)",,"(5,10)","(4,10)","(3,12)","(10,7)"
697030021,Descent2e,2,ROUND_OVER,83,9,4,14,"(6,4)","(2,16)",,"(8,3)","(4,12)","(1,16)",,"(9,2)",,"(6,14)","(5,16)","(5,15)","(10,7)"
697030021,Descent2e,3,ROUND_OVER,124,10,4,14,"(6,4)","(3,16)",,"(8,3)","(4,12)","(1,16)",,"(9,3)",,"(6,14)","(5,16)","(5,15)","(10,7)"
697030021,Descent2e,4,ROUND_OVER,141,10,4,14,"(6,4)","(3,16)",,"(8,3)","(3,12)","(1,16)",,"(9,7)",,"(6,14)","(5,16)","(5,15)","(10,7)"
697030021,Descent2e,5,ROUND_OVER,156,10,4,14,"(6,4)","(3,16)",,"(8,3)","(5,13)","(1,16)",,"(9,7)",,"(6,14)","(5,16)","(5,15)","(10,7)"
697030021,Descent2e,6,GAME_OVER,157,0,4,14,"(6,4)","(3,16)",,"(8,3)","(5,13)","(1,16)",,"(9,7)",,"(6,14)","(5,16)","(5,15)","(10,7)"
956090341,Descent2e,0,ABOUT_TO_START,0,0,4,15,"(8,2)","(2,16)",,"(6,4)","(1,15)","(1,16)",,"(5,3)",,"(5,5)","(3,4)","(2,5)","(10,5)"
956090341,Descent2e,0,ROUND_OVER,35,10,4,15,"(8,2)","(2,16)",,"(9,2)","(6,15)","(1,16)",,"(4,11)",,"(4,10)","(4,8)","(2,5)","(10,5)"
956090341,Descent2e,1,ROUND_OVER,55,10,4,15,"(8,2)","(2,16)",,"(11,5)","(6,15)","(1,16)",,"(5,15)",,"(4,10)","(4,8)","(5,8)","(10,5)"
956090341,Descent2e,2,ROUND_OVER,70,10,4,15,"(8,2)","(2,16)",,"(11,5)","(10,14)","(1,16)",,"(5,15)",,"(4,10)","(4,8)","(5,8)","(10,5)"
956090341,Descent2e,3,ROUND_OVER,88,10,4,15,"(8,2)","(2,16)",,"(11,5)","(10,14)","(1,16)",,"(5,15)",,"(4,10)","(4,8)","(5,8)","(10,5)"
956090341,Descent2e,4,ROUND_OVER,110,10,4,15,"(8,2)","(2,16)",,"(11,5)","(4,13)","(1,16)",,"(5,15)",,"(4,10)","(4,8)","(5,8)","(10,5)"
956090341,Descent2e,5,GAME_OVER,111,0,4,15,"(8,2)","(2,16)",,"(11,5)","(4,13)","(1,16)",,"(5,15)",,"(4,10)","(4,8)","(5,8)","(10,5)"
1498501206,Descent2e,0,ABOUT_TO_START,0,0,4,16,"(9,3)","(2,15)",,"(6,3)","(1,15)","(1,16)",,"(3,6)",,"(2,7)","(4,7)","(5,6)","(10,5)"
1498501206,Descent2e,0,ROUND_OVER,25,10,4,16,"(9,3)","(2,16)",,"(6,3)","(1,15)","(1,16)",,"(3,6)",,"(3,9)","(4,7)","(4,13)","(7,3)"
1498501206,Descent2e,1,ROUND_OVER,39,10,4,16,"(9,3)","(2,16)",,"(6,3)","(1,15)","(1,16)",,"(3,6)",,"(3,9)","(4,7)","(3,17)","(7,3)"
1498501206,Descent2e,2,ROUND_OVER,68,10,4,16,"(9,3)","(2,16)",,"(6,3)","(3,15)","(1,16)",,"(3,6)",,"(4,14)","(4,7)","(3,17)","(7,3)"
1498501206,Descent2e,3,ROUND_OVER,89,10,4,16,"(9,3)","(3,16)",,"(6,3)","(1,15)","(1,16)",,"(3,6)",,"(4,14)","(4,7)","(3,17)","(7,3)"
1498501206,Descent2e,4,ROUND_OVER,113,10,4,16,"(9,3)","(4,17)",,"(6,3)","(4,13)","(1,16)",,"(3,6)",,"(4,14)","(4,7)","(3,17)","(7,3)"
1498501206,Descent2e,5,GAME_OVER,114,0,4,16,"(9,3)","(4,17)",,"(6,3)","(4,13)","(1,16)",,"(3,6)",,"(4,14)","(4,7)","(3,17)","(7,3)"
-164530892,Descent2e,0,ABOUT_TO_START,0,0,4,17,"(9,5)","(2,15)",,"(10,4)","(2,16)","(1,15)",,"(2,7)",,"(5,3)","(4,2)","(4,4)","(6,3)"
-164530892,Descent2e,0,ROUND_OVER,23,10,4,17,"(9,5)","(2,15)",,"(10,4)","(5,14)","(1,15)",,"(2,7)",,"(10,12)","(2,6)","(3,8)","(6,3)"
-164530892,Descent2e,1,ROUND_OVER,45,10,4,17,"(9,5)","(2,15)",,"(10,4)","(5,14)","(1,16)",,"(2,7)",,"(10,12)","(2,6)","(6,15)","(6,3)"
-164530892,Descent2e,2,ROUND_OVER,60,10,4,17,"(9,5)","(2,15)",,"(10,4)","(5,14)","(1,16)",,"(2,7)",,"(10,12)","(2,6)","(6,15)","(6,3)"
-164530892,Descent2e,3,ROUND_OVER,75,10,4,17,"(9,5)","(2,15)",,"(10,4)","(5,11)","(1,16)",,"(2,7)",,"(10,12)","(2,6)","(6,15)","(6,3)"
-164530892,Descent2e,4,ROUND_OVER,100,10,4,17,"(9,5)","(2,15)",,"(10,4)","(4,12)","(1,16)",,"(2,7)",,"(10,12)","(2,6)","(6,15)","(6,3)"
-164530892,Descent2e,5,GAME_OVER,101,0,4,17,"(9,5)","(2,15)",,"(10,4)","(4,12)","(1,16)",,"(2,7)",,"(10,12)","(2,6)","(6,15)","(6,3)"
-792746254,Descent2e,0,ABOUT_TO_START,0,0,4,18,"(9,4)","(2,15)",,"(6,3)","(1,15)","(2,16)",,"(2,7)",,"(4,2)","(2,2)","(2,3)","(8,6)"
-792746254,Descent2e,0,ROUND_OVER,28,10,4,18,"(6,2)","(2,15)",,"(6,3)","(5,15)","(2,16)",,"(5,10)",,"(3,7)","(4,7)","(4,8)","(8,6)"
-792746254,Descent2e,1,ROUND_OVER,51,10,4,18,"(6,2)","(1,16)",,"(6,3)","(5,15)","(1,15)",,"(5,10)",,"(3,7)","(4,7)","(3,17)","(8,6)"
-792746254,Descent2e,2,ROUND_OVER,71,10,4,18,"(6,2)","(1,16)",,"(6,3)","(9,13)","(1,15)",,"(5,10)",,"(3,7)","(4,7)","(3,17)","(8,6)"
-792746254,Descent2e,3,ROUND_OVER,85,10,4,18,"(6,2)","(1,16)",,"(6,3)","(9,13)","(1,15)",,"(5,10)",,"(3,7)","(4,7)","(3,17)","(8,6)"
-792746254,Descent2e,4,ROUND_OVER,98,10,4,18,"(6,2)","(1,16)",,"(6,3)","(9,13)","(1,15)",,"(5,10)",,"(3,7)","(4,7)","(3,17)","(8,6)"
-792746254,Descent2e,5,GAME_OVER,99,0,4,18,"(6,2)","(1,16)",,"(6,3)","(9,13)","(1,15)",,"(5,10)",,"(3,7)","(4,7)","(3,17)","(8,6)"
1589492708,Descent2e,0,ABOUT_TO_START,0,0,4,19,"(7,4)","(2,15)",,"(9,3)","(1,16)","(2,16)",,"(3,3)",,"(5,5)","(4,5)","(5,4)","(7,2)"
1589492708,Descent2e,0,ROUND_OVER,26,10,4,19,"(10,3)","(2,15)",,"(9,3)","(4,14)","(2,16)",,"(4,7)",,"(5,5)","(5,9)","(5,7)","(7,2)"
1589492708,Descent2e,1,ROUND_OVER,62,10,4,19,"(10,3)","(6,17)",,"(9,3)","(2,16)","(3,17)",,"(4,7)",,"(5,14)","(5,9)","(5,7)","(7,2)"
1589492708,Descent2e,2,ROUND_OVER,78,10,4,19,"(10,3)","(6,17)",,"(9,3)","(4,16)","(3,17)",,"(4,7)",,"(5,14)","(5,9)","(5,7)","(7,2)"
1589492708,Descent2e,3,ROUND_OVER,93,9,4,19,"(10,3)","(6,17)",,"(9,3)","(5,15)","(3,17)",,"(10,5)",,"(3,14)","(4,7)","(5,7)","(7,2)"
1589492708,Descent2e,4,ROUND_OVER,104,10,4,19,"(10,3)","(6,17)",,"(9,3)","(5,15)","(3,17)",,"(10,5)",,"(3,14)","(4,7)","(5,7)","(7,2)"
1589492708,Descent2e,5,ROUND_OVER,122,9,4,19,"(10,3)","(6,17)",,"(9,3)","(3,14)","(3,17)",,"(10,5)",,"(4,7)","(9,8)","(5,7)","(7,2)"
1589492708,Descent2e,6,ROUND_OVER,140,10,4,19,"(10,3)","(6,17)",,"(9,3)","(3,14)","(3,17)",,"(10,5)",,"(3,10)","(5,17)","(5,7)","(7,2)"
1589492708,Descent2e,7,GAME_OVER,141,0,4,19,"(10,3)","(6,17)",,"(9,3)","(3,14)","(3,17)",,"(10,5)",,"(3,10)","(5,17)","(5,7)","(7,2)"
1261642724,Descent2e,0,ABOUT_TO_START,0,0,4,20,"(8,2)","(1,15)",,"(7,3)","(2,16)","(2,15)",,"(2,3)",,"(5,2)","(5,5)","(4,6)","(9,4)"
1261642724,Descent2e,0,ROUND_OVER,25,10,4,20,"(8,2)","(3,13)",,"(7,3)","(4,12)","(2,15)",,"(2,3)",,"(4,7)","(5,5)","(5,9)","(9,4)"
1261642724,Descent2e,1,ROUND_OVER,52,10,4,20,"(8,2)","(4,15)",,"(7,3)","(4,12)","(7,16)",,"(2,3)",,"(5,14)","(5,5)","(4,13)","(9,4)"
1261642724,Descent2e,2,ROUND_OVER,72,10,4,20,"(8,2)","(4,15)",,"(7,3)","(4,9)","(7,16)",,"(2,3)",,"(5,14)","(5,5)","(4,13)","(9,4)"
1261642724,Descent2e,3,ROUND_OVER,89,10,4,20,"(8,2)","(4,15)",,"(7,3)","(4,7)","(7,16)",,"(2,3)",,"(5,14)","(5,5)","(4,13)","(9,4)"
1261642724,Descent2e,4,ROUND_OVER,101,10,4,20,"(8,2)","(4,15)",,"(7,3)","(4,7)","(7,16)",,"(2,3)",,"(5,14)","(5,5)","(4,13)","(9,4)"
1261642724,Descent2e,5,GAME_OVER,102,0,4,20,"(8,2)","(4,15)",,"(7,3)","(4,7)","(7,16)",,"(2,3)",,"(5,14)","(5,5)","(4,13)","(9,4)"
-450095454,Descent2e,0,ABOUT_TO_START,0,0,4,21,"(7,2)","(1,16)",,"(10,6)","(1,15)","(2,16)",,"(5,3)",,"(3,2)","(5,5)","(5,7)","(8,2)"
-450095454,Descent2e,0,ROUND_OVER,22,10,4,21,"(7,2)","(1,16)",,"(9,2)","(4,17)","(3,15)",,"(4,8)",,"(5,6)","(5,5)","(5,7)","(8,2)"
-450095454,Descent2e,1,ROUND_OVER,47,10,4,21,"(7,2)","(1,16)",,"(9,2)","(4,17)","(6,17)",,"(4,8)",,"(5,6)","(5,5)","(6,14)","(8,2)"
-450095454,Descent2e,2,ROUND_OVER,60,10,4,21,"(7,2)","(1,16)",,"(9,2)","(2,16)","(6,17)",,"(4,8)",,"(5,6)","(5,5)","(6,14)","(8,2)"
-450095454,Descent2e,3,ROUND_OVER,79,10,4,21,"(7,2)","(1,16)",,"(9,2)","(3,15)","(6,17)",,"(4,8)",,"(5,6)","(5,5)","(6,14)","(8,2)"
