GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Barghest Minion 1,Hero 1,Barghest Minion 3,Barghest Minion 2,Hero 3,Hero 2,Hero 4,Goblin Minion 3,Goblin Minion 4,Goblin Minion 1,Goblin Minion 2,Goblin Master,Barghest Master
676434171,Descent2e,0,ABOUT_TO_START,0,0,2,87,"(10,3)","(1,15)",,,,"(2,15)",,,,"(4,2)","(3,7)","(5,5)","(9,2)"
676434171,Descent2e,0,ROUND_OVER,14,7,2,87,"(10,3)","(1,15)",,,,"(2,15)",,,,"(3,6)","(3,7)","(8,9)","(9,2)"
676434171,Descent2e,1,ROUND_OVER,26,7,2,87,"(10,3)","(1,15)",,,,"(2,15)",,,,"(4,15)","(3,7)","(8,13)","(9,2)"
676434171,Descent2e,2,ROUND_OVER,47,7,2,87,"(10,3)","(5,15)",,,,"(4,10)",,,,"(4,15)","(3,7)","(8,13)","(9,2)"
676434171,Descent2e,3,ROUND_OVER,60,7,2,87,"(10,3)","(5,15)",,,,"(4,8)",,,,"(4,15)","(3,7)","(8,13)","(9,2)"
676434171,Descent2e,4,ROUND_OVER,78,6,2,87,"(10,3)","(5,14)",,,,"(4,8)",,,,"(3,7)","(10,6)","(6,15)","(9,2)"
676434171,Descent2e,5,GAME_OVER,98,2,2,87,"(10,3)","(5,14)",,,,"(4,8)",,,,"(3,7)","(10,6)","(6,15)","(9,2)"
-335156370,Descent2e,0,ABOUT_TO_START,0,0,2,88,"(8,3)","(2,15)",,,,"(1,16)",,,,"(3,6)","(5,6)","(4,2)","(9,3)"
-335156370,Descent2e,0,ROUND_OVER,19,7,2,88,"(8,3)","(4,13)",,,,"(1,16)",,,,"(3,10)","(5,6)","(2,7)","(9,3)"
-335156370,Descent2e,1,ROUND_OVER,34,7,2,88,"(8,3)","(4,13)",,,,"(1,16)",,,,"(5,15)","(5,6)","(2,7)","(9,3)"
-335156370,Descent2e,2,ROUND_OVER,51,6,2,88,"(8,3)","(4,10)",,,,"(1,16)",,,,"(5,6)","(8,7)","(4,9)","(9,3)"
-335156370,Descent2e,3,ROUND_OVER,75,7,2,88,"(8,3)","(4,8)",,,,"(4,15)",,,,"(3,14)","(7,10)","(4,9)","(9,3)"
-335156370,Descent2e,4,ROUND_OVER,108,7,2,88,"(8,3)","(4,8)",,,,"(3,9)",,,,"(3,14)","(7,14)","(4,9)","(9,3)"
-335156370,Descent2e,5,ROUND_OVER,136,7,2,88,"(8,3)","(3,8)",,,,"(4,8)",,,,"(3,14)","(7,14)","(4,9)","(9,3)"
-335156370,Descent2e,6,GAME_OVER,166,2,2,88,"(8,3)","(5,8)",,,,"(3,8)",,,,"(3,14)","(7,14)","(4,9)","(9,3)"
-1748601506,Descent2e,0,ABOUT_TO_START,0,0,2,89,"(9,6)","(2,15)",,,,"(1,16)",,,,"(4,5)","(2,2)","(5,4)","(8,6)"
-1748601506,Descent2e,0,ROUND_OVER,35,7,2,89,"(9,6)","(4,8)",,,,"(4,9)",,,,"(4,5)","(5,7)","(5,4)","(9,10)"
-1748601506,Descent2e,1,ROUND_OVER,53,6,2,89,"(9,6)","(4,8)",,,,"(4,9)",,,,"(4,15)","(11,7)","(5,13)","(9,10)"
-1748601506,Descent2e,2,ROUND_OVER,76,7,2,89,"(8,10)","(5,7)",,,,"(3,8)",,,,"(4,15)","(11,7)","(5,13)","(9,10)"
-1748601506,Descent2e,3,ROUND_OVER,104,7,2,89,"(8,10)","(5,7)",,,,"(4,10)",,,,"(4,15)","(11,7)","(5,13)","(9,10)"
-1748601506,Descent2e,4,ROUND_OVER,122,7,2,89,"(8,10)","(5,7)",,,,"(4,13)",,,,"(4,15)","(11,7)","(5,13)","(9,10)"
-1748601506,Descent2e,5,GAME_OVER,123,0,2,89,"(8,10)","(5,7)",,,,"(4,13)",,,,"(4,15)","(11,7)","(5,13)","(9,10)"
1420024253,Descent2e,0,ABOUT_TO_START,0,0,2,90,"(6,2)","(1,15)",,,,"(1,16)",,,,"(3,7)","(3,3)","(5,6)","(9,5)"
1420024253,Descent2e,0,ROUND_OVER,17,7,2,90,"(6,2)","(3,14)",,,,"(3,16)",,,,"(3,7)","(8,8)","(5,6)","(9,5)"
1420024253,Descent2e,1,ROUND_OVER,26,7,2,90,"(6,2)","(3,14)",,,,"(3,16)",,,,"(3,7)","(8,8)","(5,6)","(9,4)"
1420024253,Descent2e,2,ROUND_OVER,35,7,2,90,"(6,2)","(3,14)",,,,"(3,16)",,,,"(3,7)","(8,11)","(5,6)","(9,4)"
1420024253,Descent2e,3,ROUND_OVER,46,7,2,90,"(6,2)","(3,14)",,,,"(3,16)",,,,"(3,7)","(5,16)","(5,6)","(9,4)"
1420024253,Descent2e,4,ROUND_OVER,68,7,2,90,"(6,2)","(4,12)",,,,"(5,17)",,,,"(3,7)","(5,16)","(5,6)","(9,4)"
1420024253,Descent2e,5,ROUND_OVER,92,6,2,90,"(6,2)","(4,12)",,,,"(7,14)",,,,"(4,10)","(10,6)","(5,6)","(9,4)"
1420024253,Descent2e,6,ROUND_OVER,108,6,2,90,"(6,2)","(3,10)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,7,ROUND_OVER,116,7,2,90,"(6,2)","(3,10)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,8,ROUND_OVER,125,7,2,90,"(6,2)","(3,10)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,9,ROUND_OVER,134,7,2,90,"(6,2)","(3,9)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,10,ROUND_OVER,144,7,2,90,"(6,2)","(3,9)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,11,ROUND_OVER,152,7,2,90,"(6,2)","(3,9)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,12,ROUND_OVER,165,7,2,90,"(6,2)","(3,9)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,13,ROUND_OVER,184,7,2,90,"(6,2)","(3,7)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,14,ROUND_OVER,193,7,2,90,"(6,2)","(3,7)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,15,ROUND_OVER,202,7,2,90,"(6,2)","(3,7)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,16,ROUND_OVER,210,7,2,90,"(6,2)","(3,7)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,17,ROUND_OVER,220,7,2,90,"(6,2)","(3,7)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,18,ROUND_OVER,232,7,2,90,"(6,2)","(3,7)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,19,ROUND_OVER,241,7,2,90,"(6,2)","(3,7)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
1420024253,Descent2e,20,GAME_OVER,242,0,2,90,"(6,2)","(3,7)",,,,"(7,14)",,,,"(10,6)","(6,6)","(5,6)","(9,4)"
641370995,Descent2e,0,ABOUT_TO_START,0,0,2,91,"(11,6)","(2,16)",,,,"(2,15)",,,,"(2,2)","(3,4)","(4,5)","(6,4)"
641370995,Descent2e,0,ROUND_OVER,22,7,2,91,"(11,6)","(7,14)",,,,"(2,15)",,,,"(2,6)","(3,4)","(4,14)","(6,4)"
641370995,Descent2e,1,ROUND_OVER,47,7,2,91,"(11,6)","(7,14)",,,,"(6,15)",,,,"(2,6)","(3,4)","(4,14)","(6,4)"
641370995,Descent2e,2,ROUND_OVER,69,7,2,91,"(11,6)","(7,14)",,,,"(7,15)",,,,"(2,6)","(3,4)","(4,14)","(6,4)"
641370995,Descent2e,3,ROUND_OVER,93,6,2,91,"(8,6)","(6,15)",,,,"(9,14)",,,,"(2,6)","(3,4)","(7,5)","(6,4)"
641370995,Descent2e,4,ROUND_OVER,110,7,2,91,"(8,6)","(8,15)",,,,"(9,14)",,,,"(2,6)","(4,8)","(7,5)","(6,4)"
641370995,Descent2e,5,ROUND_OVER,122,7,2,91,"(8,6)","(8,15)",,,,"(9,14)",,,,"(2,6)","(3,17)","(7,5)","(6,4)"
641370995,Descent2e,6,GAME_OVER,151,2,2,91,"(8,6)","(3,16)",,,,"(10,15)",,,,"(2,6)","(3,17)","(7,5)","(6,4)"
1185835853,Descent2e,0,ABOUT_TO_START,0,0,2,92,"(7,4)","(1,15)",,,,"(2,15)",,,,"(4,6)","(3,5)","(3,6)","(9,4)"
1185835853,Descent2e,0,ROUND_OVER,12,7,2,92,"(6,2)","(1,15)",,,,"(2,15)",,,,"(4,6)","(3,5)","(3,6)","(9,4)"
1185835853,Descent2e,1,ROUND_OVER,24,7,2,92,"(6,2)","(1,15)",,,,"(2,15)",,,,"(5,14)","(3,5)","(3,6)","(9,4)"
1185835853,Descent2e,2,ROUND_OVER,67,7,2,92,"(6,2)","(10,12)",,,,"(9,12)",,,,"(5,14)","(3,5)","(3,6)","(9,4)"
1185835853,Descent2e,3,ROUND_OVER,87,7,2,92,"(6,2)","(10,12)",,,,"(9,12)",,,,"(5,14)","(3,5)","(3,6)","(9,4)"
1185835853,Descent2e,4,ROUND_OVER,123,7,2,92,"(6,2)","(7,15)",,,,"(9,17)",,,,"(5,14)","(3,5)","(3,6)","(9,4)"
1185835853,Descent2e,5,GAME_OVER,124,0,2,92,"(6,2)","(7,15)",,,,"(9,17)",,,,"(5,14)","(3,5)","(3,6)","(9,4)"
969539136,Descent2e,0,ABOUT_TO_START,0,0,2,93,"(6,5)","(1,16)",,,,"(2,15)",,,,"(2,5)","(4,2)","(3,5)","(11,4)"
969539136,Descent2e,0,ROUND_OVER,27,7,2,93,"(6,5)","(3,9)",,,,"(5,13)",,,,"(4,9)","(2,5)","(3,5)","(11,4)"
969539136,Descent2e,1,ROUND_OVER,48,7,2,93,"(3,1)","(3,9)",,,,"(5,13)",,,,"(4,13)","(2,5)","(2,4)","(11,4)"
969539136,Descent2e,2,ROUND_OVER,63,6,2,93,"(3,1)","(3,9)",,,,"(3,11)",,,,"(2,5)","(8,2)","(2,4)","(11,4)"
969539136,Descent2e,3,ROUND_OVER,70,7,2,93,"(3,1)","(3,9)",,,,"(3,11)",,,,"(2,5)","(8,2)","(2,4)","(11,4)"
969539136,Descent2e,4,ROUND_OVER,80,7,2,93,"(3,1)","(3,9)",,,,"(3,11)",,,,"(2,5)","(8,2)","(2,4)","(11,4)"
969539136,Descent2e,5,ROUND_OVER,91,7,2,93,"(3,1)","(3,9)",,,,"(3,11)",,,,"(2,5)","(8,2)","(2,4)","(11,4)"
969539136,Descent2e,6,ROUND_OVER,104,7,2,93,"(3,1)","(3,9)",,,,"(3,11)",,,,"(2,5)","(8,2)","(4,6)","(11,4)"
969539136,Descent2e,7,ROUND_OVER,121,7,2,93,"(3,1)","(3,9)",,,,"(4,10)",,,,"(2,7)","(8,2)","(5,8)","(11,4)"
969539136,Descent2e,8,ROUND_OVER,135,7,2,93,"(3,1)","(3,9)",,,,"(4,10)",,,,"(2,7)","(8,2)","(4,17)","(11,4)"
969539136,Descent2e,9,ROUND_OVER,156,7,2,93,"(3,1)","(3,9)",,,,"(5,9)",,,,"(2,7)","(8,2)","(4,17)","(11,4)"
969539136,Descent2e,10,ROUND_OVER,179,7,2,93,"(3,1)","(3,9)",,,,"(4,3)",,,,"(2,7)","(8,2)","(4,17)","(11,4)"
969539136,Descent2e,11,ROUND_OVER,211,7,2,93,"(5,4)","(3,10)",,,,"(4,2)",,,,"(2,7)","(8,2)","(4,17)","(11,4)"
969539136,Descent2e,12,GAME_OVER,212,0,2,93,"(5,4)","(3,10)",,,,"(4,2)",,,,"(2,7)","(8,2)","(4,17)","(11,4)"
928345640,Descent2e,0,ABOUT_TO_START,0,0,2,94,"(10,6)","(1,16)",,,,"(2,15)",,,,"(4,3)","(2,4)","(3,6)","(10,4)"
928345640,Descent2e,0,ROUND_OVER,32,7,2,94,"(10,6)","(6,14)",,,,"(9,12)",,,,"(3,10)","(4,14)","(3,6)","(10,4)"
928345640,Descent2e,1,ROUND_OVER,58,7,2,94,"(9,4)","(10,12)",,,,"(10,11)",,,,"(6,14)","(4,14)","(3,6)","(10,4)"
928345640,Descent2e,2,ROUND_OVER,89,7,2,94,"(9,4)","(9,12)",,,,"(7,9)",,,,"(6,14)","(4,14)","(3,6)","(10,4)"
928345640,Descent2e,3,ROUND_OVER,133,7,2,94,"(8,3)","(10,7)",,,,"(7,10)",,,,"(6,14)","(4,14)","(3,6)","(6,3)"
928345640,Descent2e,4,GAME_OVER,134,0,2,94,"(8,3)","(10,7)",,,,"(7,10)",,,,"(6,14)","(4,14)","(3,6)","(6,3)"
668626197,Descent2e,0,ABOUT_TO_START,0,0,2,95,"(10,3)","(1,15)",,,,"(2,15)",,,,"(2,6)","(4,2)","(4,4)","(9,6)"
668626197,Descent2e,0,ROUND_OVER,32,7,2,95,"(10,3)","(4,10)",,,,"(7,15)",,,,"(3,10)","(4,7)","(3,9)","(9,6)"
668626197,Descent2e,1,ROUND_OVER,45,6,2,95,"(10,3)","(4,10)",,,,"(7,15)",,,,"(3,14)","(4,7)","(8,6)","(9,6)"
668626197,Descent2e,2,ROUND_OVER,83,7,2,95,"(10,3)","(6,15)",,,,"(10,14)",,,,"(3,14)","(4,7)","(9,10)","(9,6)"
668626197,Descent2e,3,ROUND_OVER,107,7,2,95,"(10,3)","(7,12)",,,,"(10,15)",,,,"(3,14)","(4,7)","(9,10)","(9,6)"
668626197,Descent2e,4,ROUND_OVER,139,7,2,95,"(9,3)","(8,13)",,,,"(7,14)",,,,"(3,14)","(4,7)","(9,10)","(9,6)"
668626197,Descent2e,5,GAME_OVER,140,0,2,95,"(9,3)","(8,13)",,,,"(7,14)",,,,"(3,14)","(4,7)","(9,10)","(9,6)"
757119022,Descent2e,0,ABOUT_TO_START,0,0,2,96,"(8,2)","(2,16)",,,,"(2,15)",,,,"(2,3)","(2,2)","(2,4)","(6,5)"
757119022,Descent2e,0,ROUND_OVER,32,7,2,96,"(8,2)","(4,10)",,,,"(7,14)",,,,"(2,7)","(4,6)","(3,9)","(3,1)"
757119022,Descent2e,1,ROUND_OVER,48,7,2,96,"(8,2)","(4,10)",,,,"(8,13)",,,,"(2,7)","(4,6)","(3,9)","(3,1)"
757119022,Descent2e,2,ROUND_OVER,57,7,2,96,"(8,2)","(4,10)",,,,"(8,13)",,,,"(2,7)","(4,6)","(3,14)","(3,1)"
757119022,Descent2e,3,ROUND_OVER,74,7,2,96,"(8,2)","(4,10)",,,,"(7,12)",,,,"(2,7)","(4,6)","(3,14)","(3,1)"
757119022,Descent2e,4,ROUND_OVER,84,7,2,96,"(8,2)","(4,10)",,,,"(7,12)",,,,"(2,7)","(4,6)","(3,14)","(3,1)"
757119022,Descent2e,5,ROUND_OVER,119,7,2,96,"(8,2)","(4,7)",,,,"(7,12)",,,,"(2,7)","(4,6)","(3,14)","(3,1)"
757119022,Descent2e,6,GAME_OVER,120,0,2,96,"(8,2)","(4,7)",,,,"(7,12)",,,,"(2,7)","(4,6)","(3,14)","(3,1)"
-1957924407,Descent2e,0,ABOUT_TO_START,0,0,2,97,"(7,3)","(2,15)",,,,"(1,15)",,,,"(3,5)","(3,7)","(3,4)","(6,5)"
-1957924407,Descent2e,0,ROUND_OVER,26,7,2,97,"(7,3)","(2,15)",,,,"(7,9)",,,,"(3,5)","(3,7)","(3,14)","(6,5)"
-1957924407,Descent2e,1,ROUND_OVER,52,7,2,97,"(7,3)","(4,11)",,,,"(7,9)",,,,"(3,5)","(3,7)","(3,14)","(5,3)"
-1957924407,Descent2e,2,ROUND_OVER,73,7,2,97,"(7,3)","(5,8)",,,,"(8,6)",,,,"(3,5)","(3,7)","(3,14)","(5,3)"
-1957924407,Descent2e,3,ROUND_OVER,109,7,2,97,"(7,3)","(4,4)",,,,"(8,6)",,,,"(3,5)","(3,7)","(3,14)","(5,3)"
-1957924407,Descent2e,4,GAME_OVER,111,0,2,97,"(7,3)","(4,4)",,,,"(8,6)",,,,"(3,5)","(3,7)","(3,14)","(5,3)"
-1369753090,Descent2e,0,ABOUT_TO_START,0,0,2,98,"(6,4)","(2,16)",,,,"(1,16)",,,,"(4,6)","(3,4)","(4,5)","(10,4)"
-1369753090,Descent2e,0,ROUND_OVER,13,7,2,98,"(7,2)","(3,15)",,,,"(1,16)",,,,"(4,6)","(5,7)","(4,5)","(10,4)"
-1369753090,Descent2e,1,ROUND_OVER,34,7,2,98,"(7,2)","(4,13)",,,,"(1,16)",,,,"(4,6)","(4,17)","(8,11)","(10,4)"
-1369753090,Descent2e,2,ROUND_OVER,56,7,2,98,"(7,2)","(8,13)",,,,"(4,11)",,,,"(4,6)","(4,17)","(8,11)","(10,4)"
-1369753090,Descent2e,3,ROUND_OVER,71,7,2,98,"(7,2)","(8,13)",,,,"(3,10)",,,,"(4,6)","(4,17)","(8,11)","(10,4)"
-1369753090,Descent2e,4,ROUND_OVER,112,7,2,98,"(4,5)","(9,13)",,,,"(3,7)",,,,"(4,6)","(4,17)","(8,11)","(10,4)"
-1369753090,Descent2e,5,GAME_OVER,114,0,2,98,"(4,5)","(9,13)",,,,"(3,7)",,,,"(4,6)","(4,17)","(8,11)","(10,4)"
1700153117,Descent2e,0,ABOUT_TO_START,0,0,2,99,"(10,3)","(1,16)",,,,"(1,15)",,,,"(3,5)","(3,3)","(2,5)","(10,5)"
1700153117,Descent2e,0,ROUND_OVER,32,7,2,99,"(10,3)","(6,14)",,,,"(8,14)",,,,"(4,14)","(4,8)","(3,13)","(10,5)"
1700153117,Descent2e,1,ROUND_OVER,49,6,2,99,"(10,3)","(5,14)",,,,"(8,14)",,,,"(3,11)","(9,6)","(6,16)","(10,5)"
1700153117,Descent2e,2,ROUND_OVER,76,7,2,99,"(10,3)","(7,14)",,,,"(8,14)",,,,"(3,11)","(7,9)","(6,16)","(10,5)"
1700153117,Descent2e,3,ROUND_OVER,102,6,2,99,"(10,3)","(8,13)",,,,"(6,15)",,,,"(4,14)","(7,9)","(9,6)","(10,5)"
1700153117,Descent2e,4,ROUND_OVER,135,7,2,99,"(10,3)","(8,13)",,,,"(5,14)",,,,"(4,14)","(7,9)","(9,6)","(10,5)"
1700153117,Descent2e,5,GAME_OVER,136,0,2,99,"(10,3)","(8,13)",,,,"(5,14)",,,,"(4,14)","(7,9)","(9,6)","(10,5)"
-1391014857,Descent2e,0,ABOUT_TO_START,0,0,2,100,"(9,3)","(2,16)",,,,"(1,16)",,,,"(2,6)","(4,5)","(5,2)","(10,6)"
-1391014857,Descent2e,0,ROUND_OVER,15,7,2,100,"(9,3)","(6,15)",,,,"(4,14)",,,,"(2,6)","(4,5)","(5,7)","(10,6)"
-1391014857,Descent2e,1,ROUND_OVER,26,7,2,100,"(9,3)","(6,15)",,,,"(4,14)",,,,"(2,6)","(4,5)","(3,10)","(9,2)"
-1391014857,Descent2e,2,ROUND_OVER,37,7,2,100,"(9,3)","(6,15)",,,,"(4,14)",,,,"(4,10)","(4,5)","(3,10)","(9,2)"
-1391014857,Descent2e,3,ROUND_OVER,44,7,2,100,"(9,3)","(6,15)",,,,"(4,14)",,,,"(4,10)","(4,5)","(3,10)","(9,2)"
-1391014857,Descent2e,4,ROUND_OVER,54,7,2,100,"(9,3)","(6,15)",,,,"(4,14)",,,,"(4,10)","(4,8)","(3,10)","(9,2)"
-1391014857,Descent2e,5,ROUND_OVER,68,7,2,100,"(9,3)","(5,12)",,,,"(4,14)",,,,"(4,10)","(4,8)","(3,14)","(9,2)"
-1391014857,Descent2e,6,ROUND_OVER,86,7,2,100,"(9,3)","(5,12)",,,,"(5,14)",,,,"(4,10)","(4,8)","(3,14)","(9,2)"
-1391014857,Descent2e,7,ROUND_OVER,96,6,2,100,"(9,3)","(5,11)",,,,"(5,14)",,,,"(4,8)","(10,4)","(3,14)","(9,2)"
-1391014857,Descent2e,8,ROUND_OVER,125,6,2,100,"(9,3)","(3,10)",,,,"(3,11)",,,,"(4,8)","(10,4)","(6,2)","(9,2)"
-1391014857,Descent2e,9,ROUND_OVER,144,6,2,100,"(9,3)","(3,10)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,10,ROUND_OVER,155,7,2,100,"(9,4)","(3,10)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,11,ROUND_OVER,166,7,2,100,"(9,4)","(4,8)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,12,ROUND_OVER,173,7,2,100,"(9,4)","(4,8)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,13,ROUND_OVER,181,7,2,100,"(9,4)","(4,8)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,14,ROUND_OVER,191,7,2,100,"(9,4)","(4,8)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,15,ROUND_OVER,200,7,2,100,"(9,4)","(4,8)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,16,ROUND_OVER,208,7,2,100,"(9,4)","(4,8)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,17,ROUND_OVER,217,7,2,100,"(9,4)","(4,8)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,18,ROUND_OVER,226,7,2,100,"(9,4)","(4,8)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,19,ROUND_OVER,237,7,2,100,"(9,4)","(4,8)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
-1391014857,Descent2e,20,GAME_OVER,238,0,2,100,"(9,4)","(4,8)",,,,"(5,8)",,,,"(10,4)","(9,6)","(6,2)","(9,2)"
1742585086,Descent2e,0,ABOUT_TO_START,0,0,2,101,"(8,3)","(2,16)",,,,"(1,15)",,,,"(4,7)","(2,4)","(2,2)","(6,3)"
1742585086,Descent2e,0,ROUND_OVER,29,7,2,101,"(8,3)","(3,15)",,,,"(5,9)",,,,"(4,7)","(5,7)","(3,7)","(6,3)"
1742585086,Descent2e,1,ROUND_OVER,42,7,2,101,"(11,5)","(3,15)",,,,"(5,9)",,,,"(4,7)","(5,7)","(3,7)","(6,3)"
1742585086,Descent2e,2,ROUND_OVER,63,6,2,101,"(11,5)","(3,13)",,,,"(4,8)",,,,"(4,7)","(8,4)","(3,7)","(10,4)"
1742585086,Descent2e,3,ROUND_OVER,89,6,2,101,"(11,5)","(7,14)",,,,"(4,8)",,,,"(4,7)","(7,11)","(8,4)","(10,4)"
1742585086,Descent2e,4,ROUND_OVER,107,6,2,101,"(11,5)","(8,10)",,,,"(4,7)",,,,"(3,14)","(9,3)","(8,4)","(10,4)"
1742585086,Descent2e,5,ROUND_OVER,130,7,2,101,"(11,5)","(9,10)",,,,"(5,6)",,,,"(3,14)","(9,3)","(8,4)","(10,4)"
1742585086,Descent2e,6,ROUND_OVER,164,7,2,101,"(11,5)","(8,10)",,,,"(5,6)",,,,"(3,14)","(9,3)","(8,4)","(10,4)"
1742585086,Descent2e,7,ROUND_OVER,209,7,2,101,"(10,5)","(8,10)",,,,"(4,8)",,,,"(3,14)","(9,3)","(8,4)","(10,4)"
1742585086,Descent2e,8,GAME_OVER,210,0,2,101,"(10,5)","(8,10)",,,,"(4,8)",,,,"(3,14)","(9,3)","(8,4)","(10,4)"
